userId,Sport favoris,Longitude,Latitude,matchId,sport,team_1,team_2,pari,timestamp
414,Rubgy,3.0016873764999996,47.689550207399996,5788,Rubgy,18.0,8.0,18.0,1072057985
414,Rubgy,3.0016873764999996,47.689550207399996,2745,Rubgy,8.0,3.0,3.0,991144487
414,Rubgy,3.0016873764999996,47.689550207399996,5485,Football,2.0,19.0,19.0,1032283397
414,Rubgy,3.0016873764999996,47.689550207399996,5993,Rubgy,17.0,18.0,18.0,1073314999
414,Rubgy,3.0016873764999996,47.689550207399996,1051,Rubgy,4.0,19.0,4.0,961517885
414,Rubgy,3.0016873764999996,47.689550207399996,8362,Football,5.0,9.0,9.0,1216150064
414,Rubgy,3.0016873764999996,47.689550207399996,39427,Badminton,16.0,7.0,7.0,1130080328
414,Rubgy,3.0016873764999996,47.689550207399996,5387,Volleyball,1.0,12.0,1.0,1216150579
414,Rubgy,3.0016873764999996,47.689550207399996,7366,Football,4.0,12.0,4.0,1216150464
414,Rubgy,3.0016873764999996,47.689550207399996,8948,Football,6.0,3.0,3.0,1115172162
414,Rubgy,3.0016873764999996,47.689550207399996,35957,Judo,16.0,12.0,16.0,1139244641
414,Rubgy,3.0016873764999996,47.689550207399996,39449,Football,1.0,8.0,1.0,1145900777
414,Rubgy,3.0016873764999996,47.689550207399996,42011,Handball,18.0,14.0,14.0,1161961781
414,Rubgy,3.0016873764999996,47.689550207399996,46974,Rubgy,13.0,19.0,19.0,1166460028
414,Rubgy,3.0016873764999996,47.689550207399996,72733,Rubgy,9.0,8.0,9.0,1489548416
414,Rubgy,3.0016873764999996,47.689550207399996,78574,Volleyball,3.0,4.0,4.0,1344733804
414,Rubgy,3.0016873764999996,47.689550207399996,80126,Volleyball,16.0,2.0,2.0,1294085413
414,Rubgy,3.0016873764999996,47.689550207399996,89804,Rubgy,12.0,11.0,12.0,1485656889
414,Rubgy,3.0016873764999996,47.689550207399996,6380,Baseball,3.0,15.0,3.0,1104766953
414,Rubgy,3.0016873764999996,47.689550207399996,2474,Rubgy,10.0,14.0,14.0,961437526
414,Rubgy,3.0016873764999996,47.689550207399996,3078,Rubgy,12.0,15.0,12.0,963236704
414,Rubgy,3.0016873764999996,47.689550207399996,3747,Rubgy,2.0,15.0,2.0,981386212
414,Rubgy,3.0016873764999996,47.689550207399996,3915,Rubgy,7.0,1.0,1.0,1011207140
414,Rubgy,3.0016873764999996,47.689550207399996,4389,Rubgy,13.0,5.0,5.0,1070050261
414,Rubgy,3.0016873764999996,47.689550207399996,4815,Rubgy,18.0,8.0,18.0,1020178623
414,Rubgy,3.0016873764999996,47.689550207399996,4888,Rubgy,10.0,8.0,10.0,1053552138
414,Rubgy,3.0016873764999996,47.689550207399996,5325,Baseball,17.0,11.0,11.0,1026741020
414,Rubgy,3.0016873764999996,47.689550207399996,5347,Rubgy,12.0,10.0,10.0,1047266264
414,Rubgy,3.0016873764999996,47.689550207399996,5379,Rubgy,14.0,18.0,18.0,1069256371
414,Rubgy,3.0016873764999996,47.689550207399996,5421,Rubgy,14.0,12.0,12.0,1026136713
414,Rubgy,3.0016873764999996,47.689550207399996,5425,Tennis,11.0,6.0,11.0,1047184588
414,Rubgy,3.0016873764999996,47.689550207399996,6002,Rubgy,15.0,2.0,2.0,1060644526
414,Rubgy,3.0016873764999996,47.689550207399996,6062,Baseball,3.0,9.0,3.0,1075175281
414,Rubgy,3.0016873764999996,47.689550207399996,6334,Rubgy,16.0,12.0,16.0,1069081913
414,Rubgy,3.0016873764999996,47.689550207399996,6341,Rubgy,13.0,18.0,13.0,1095465829
414,Rubgy,3.0016873764999996,47.689550207399996,6890,Rubgy,5.0,10.0,5.0,1070638228
414,Rubgy,3.0016873764999996,47.689550207399996,7354,Football,9.0,10.0,10.0,1082914213
414,Rubgy,3.0016873764999996,47.689550207399996,180497,Volleyball,11.0,4.0,4.0,1525548614
414,Rubgy,3.0016873764999996,47.689550207399996,180985,Rubgy,9.0,10.0,9.0,1527978072
414,Rubgy,3.0016873764999996,47.689550207399996,6368,Baseball,19.0,14.0,19.0,1053623856
414,Rubgy,3.0016873764999996,47.689550207399996,27879,Baseball,13.0,10.0,13.0,1158355352
414,Rubgy,3.0016873764999996,47.689550207399996,33421,Rubgy,12.0,1.0,12.0,1152023723
414,Rubgy,3.0016873764999996,47.689550207399996,37240,Baseball,11.0,12.0,11.0,1157132436
414,Rubgy,3.0016873764999996,47.689550207399996,2575,Rubgy,15.0,18.0,18.0,1067277914
414,Rubgy,3.0016873764999996,47.689550207399996,3138,Rubgy,6.0,15.0,6.0,991144870
414,Rubgy,3.0016873764999996,47.689550207399996,5949,Badminton,5.0,7.0,7.0,1077293704
414,Rubgy,3.0016873764999996,47.689550207399996,179817,Tennis,1.0,2.0,2.0,1525562730
414,Rubgy,3.0016873764999996,47.689550207399996,8880,Rubgy,15.0,14.0,14.0,1095631931
414,Rubgy,3.0016873764999996,47.689550207399996,46335,Hockey,2.0,11.0,2.0,1216150591
414,Rubgy,3.0016873764999996,47.689550207399996,46850,Baseball,16.0,3.0,3.0,1165418906
414,Rubgy,3.0016873764999996,47.689550207399996,6306,Baseball,11.0,10.0,10.0,1098974661
414,Rubgy,3.0016873764999996,47.689550207399996,8364,Rubgy,14.0,7.0,14.0,1100799404
414,Rubgy,3.0016873764999996,47.689550207399996,5573,Handball,15.0,2.0,15.0,1216151114
414,Rubgy,3.0016873764999996,47.689550207399996,7376,Basketball,1.0,17.0,17.0,1082736161
414,Rubgy,3.0016873764999996,47.689550207399996,39231,Football,8.0,3.0,3.0,1140453855
414,Rubgy,3.0016873764999996,47.689550207399996,43556,Rubgy,1.0,17.0,17.0,1158355318
414,Rubgy,3.0016873764999996,47.689550207399996,45662,Judo,12.0,13.0,13.0,1216151045
414,Rubgy,3.0016873764999996,47.689550207399996,48161,Rubgy,4.0,7.0,4.0,1173893567
414,Rubgy,3.0016873764999996,47.689550207399996,49793,Rubgy,7.0,18.0,18.0,1167845279
414,Rubgy,3.0016873764999996,47.689550207399996,50923,Rubgy,15.0,8.0,8.0,1216150383
414,Rubgy,3.0016873764999996,47.689550207399996,52283,Judo,12.0,13.0,13.0,1194293717
414,Rubgy,3.0016873764999996,47.689550207399996,58876,Tennis,9.0,11.0,9.0,1216145437
414,Rubgy,3.0016873764999996,47.689550207399996,178061,Rubgy,10.0,13.0,13.0,1521844167
414,Rubgy,3.0016873764999996,47.689550207399996,42,Ping-Pong,3.0,9.0,3.0,961515844
414,Rubgy,3.0016873764999996,47.689550207399996,95309,Football,5.0,12.0,5.0,1511541291
414,Rubgy,3.0016873764999996,47.689550207399996,96417,Boxe,18.0,19.0,19.0,1356135845
414,Rubgy,3.0016873764999996,47.689550207399996,2348,Rubgy,1.0,14.0,14.0,961516841
414,Rubgy,3.0016873764999996,47.689550207399996,5137,Baseball,4.0,11.0,4.0,1034687162
414,Rubgy,3.0016873764999996,47.689550207399996,6370,Football,11.0,1.0,11.0,1062512504
414,Rubgy,3.0016873764999996,47.689550207399996,2240,Rubgy,18.0,14.0,14.0,961517861
414,Rubgy,3.0016873764999996,47.689550207399996,4030,Water Polo,3.0,5.0,3.0,996847247
414,Rubgy,3.0016873764999996,47.689550207399996,4771,Rubgy,4.0,8.0,4.0,1021986558
414,Rubgy,3.0016873764999996,47.689550207399996,27822,Volleyball,14.0,7.0,7.0,1216150016
414,Rubgy,3.0016873764999996,47.689550207399996,51091,Rubgy,17.0,4.0,4.0,1216146659
414,Rubgy,3.0016873764999996,47.689550207399996,556,Baseball,15.0,3.0,3.0,1167249218
414,Rubgy,3.0016873764999996,47.689550207399996,4334,Rubgy,4.0,1.0,1.0,1050071438
414,Rubgy,3.0016873764999996,47.689550207399996,4345,Rubgy,3.0,13.0,13.0,1021986500
414,Rubgy,3.0016873764999996,47.689550207399996,5258,Rubgy,15.0,18.0,15.0,1050934985
414,Rubgy,3.0016873764999996,47.689550207399996,33677,Baseball,16.0,14.0,16.0,1130096668
414,Rubgy,3.0016873764999996,47.689550207399996,58806,Football,4.0,12.0,12.0,1273977857
414,Rubgy,3.0016873764999996,47.689550207399996,2787,Water Polo,19.0,14.0,14.0,962371905
414,Rubgy,3.0016873764999996,47.689550207399996,3145,Rubgy,4.0,8.0,4.0,961437549
414,Rubgy,3.0016873764999996,47.689550207399996,3478,Rubgy,11.0,5.0,5.0,961518108
414,Rubgy,3.0016873764999996,47.689550207399996,30848,Rubgy,15.0,8.0,8.0,1216147593
414,Rubgy,3.0016873764999996,47.689550207399996,39234,Rubgy,7.0,9.0,7.0,1131044429
414,Rubgy,3.0016873764999996,47.689550207399996,4117,Rubgy,16.0,19.0,16.0,991144129
414,Rubgy,3.0016873764999996,47.689550207399996,4256,Rubgy,9.0,16.0,16.0,1012242003
414,Rubgy,3.0016873764999996,47.689550207399996,87304,Rubgy,2.0,11.0,11.0,1485657233
414,Rubgy,3.0016873764999996,47.689550207399996,173197,Rubgy,10.0,7.0,7.0,1511541655
414,Rubgy,3.0016873764999996,47.689550207399996,30850,Rubgy,19.0,14.0,19.0,1145140631
414,Rubgy,3.0016873764999996,47.689550207399996,2188,Rubgy,15.0,4.0,15.0,961436469
414,Rubgy,3.0016873764999996,47.689550207399996,2676,Volleyball,6.0,1.0,1.0,961436800
414,Rubgy,3.0016873764999996,47.689550207399996,5951,Rubgy,8.0,5.0,5.0,1089819334
414,Rubgy,3.0016873764999996,47.689550207399996,7310,Basketball,12.0,15.0,15.0,1082914267
414,Rubgy,3.0016873764999996,47.689550207399996,40614,Volleyball,6.0,16.0,6.0,1149889923
414,Rubgy,3.0016873764999996,47.689550207399996,1003,Volleyball,7.0,13.0,7.0,961682324
414,Rubgy,3.0016873764999996,47.689550207399996,5531,Rubgy,19.0,8.0,19.0,1072058209
414,Rubgy,3.0016873764999996,47.689550207399996,6710,Football,19.0,4.0,19.0,1095882960
414,Rubgy,3.0016873764999996,47.689550207399996,44864,Football,19.0,9.0,9.0,1158953425
414,Rubgy,3.0016873764999996,47.689550207399996,3823,Rubgy,11.0,1.0,11.0,989248906
414,Rubgy,3.0016873764999996,47.689550207399996,386,Rubgy,5.0,7.0,7.0,961518708
414,Rubgy,3.0016873764999996,47.689550207399996,650,Rubgy,17.0,6.0,6.0,961516716
414,Rubgy,3.0016873764999996,47.689550207399996,1040,Rubgy,19.0,16.0,19.0,965067631
414,Rubgy,3.0016873764999996,47.689550207399996,1121,Rubgy,9.0,7.0,9.0,961518176
414,Rubgy,3.0016873764999996,47.689550207399996,1332,Judo,15.0,12.0,12.0,961682058
414,Rubgy,3.0016873764999996,47.689550207399996,1609,Volleyball,6.0,15.0,6.0,961518618
414,Rubgy,3.0016873764999996,47.689550207399996,1922,Rubgy,14.0,19.0,19.0,1051536786
414,Rubgy,3.0016873764999996,47.689550207399996,2119,Water Polo,5.0,8.0,8.0,962372349
414,Rubgy,3.0016873764999996,47.689550207399996,2264,Handball,18.0,14.0,14.0,961518683
414,Rubgy,3.0016873764999996,47.689550207399996,2271,Rubgy,19.0,16.0,16.0,1019484355
414,Rubgy,3.0016873764999996,47.689550207399996,2928,Rubgy,7.0,1.0,1.0,961518368
414,Rubgy,3.0016873764999996,47.689550207399996,2979,Rubgy,2.0,9.0,2.0,961518708
414,Rubgy,3.0016873764999996,47.689550207399996,3111,Rubgy,13.0,11.0,13.0,1010588391
414,Rubgy,3.0016873764999996,47.689550207399996,3378,Rubgy,2.0,5.0,2.0,1005067139
414,Rubgy,3.0016873764999996,47.689550207399996,3539,Baseball,14.0,19.0,14.0,1216146864
414,Rubgy,3.0016873764999996,47.689550207399996,3625,Baseball,5.0,3.0,5.0,1050934949
414,Rubgy,3.0016873764999996,47.689550207399996,3790,Rubgy,19.0,2.0,2.0,983815886
414,Rubgy,3.0016873764999996,47.689550207399996,3847,Water Polo,16.0,1.0,16.0,966612823
414,Rubgy,3.0016873764999996,47.689550207399996,4147,Football,9.0,15.0,15.0,1014733411
414,Rubgy,3.0016873764999996,47.689550207399996,4451,Football,11.0,7.0,7.0,1160955028
414,Rubgy,3.0016873764999996,47.689550207399996,4463,Tennis,6.0,8.0,6.0,1026225501
414,Rubgy,3.0016873764999996,47.689550207399996,4475,Tennis,7.0,4.0,7.0,1032789366
414,Rubgy,3.0016873764999996,47.689550207399996,4488,Ping-Pong,4.0,19.0,19.0,1005067413
414,Rubgy,3.0016873764999996,47.689550207399996,4595,Rubgy,17.0,11.0,17.0,1089994944
414,Rubgy,3.0016873764999996,47.689550207399996,4636,Basketball,6.0,3.0,3.0,1082736203
414,Rubgy,3.0016873764999996,47.689550207399996,4780,Rubgy,7.0,1.0,7.0,1020178582
414,Rubgy,3.0016873764999996,47.689550207399996,4847,Rubgy,11.0,19.0,11.0,1066943058
414,Rubgy,3.0016873764999996,47.689550207399996,4961,Baseball,2.0,3.0,3.0,1072058131
414,Rubgy,3.0016873764999996,47.689550207399996,5068,Rubgy,18.0,3.0,3.0,1030026894
414,Rubgy,3.0016873764999996,47.689550207399996,5073,Rubgy,11.0,15.0,15.0,1037630608
414,Rubgy,3.0016873764999996,47.689550207399996,5112,Rubgy,3.0,7.0,3.0,1032789434
414,Rubgy,3.0016873764999996,47.689550207399996,5237,Rubgy,15.0,19.0,15.0,1016115262
414,Rubgy,3.0016873764999996,47.689550207399996,5285,Handball,17.0,3.0,3.0,1035555865
414,Rubgy,3.0016873764999996,47.689550207399996,5297,Volleyball,17.0,16.0,17.0,1047274352
414,Rubgy,3.0016873764999996,47.689550207399996,5322,Rubgy,17.0,14.0,14.0,1072058219
414,Rubgy,3.0016873764999996,47.689550207399996,5345,Rubgy,8.0,1.0,8.0,1024928617
414,Rubgy,3.0016873764999996,47.689550207399996,5483,Baseball,13.0,15.0,13.0,1065800129
414,Rubgy,3.0016873764999996,47.689550207399996,5521,Ping-Pong,15.0,1.0,1.0,1034001695
414,Rubgy,3.0016873764999996,47.689550207399996,5562,Volleyball,14.0,7.0,7.0,1066943763
414,Rubgy,3.0016873764999996,47.689550207399996,5633,Rubgy,14.0,2.0,2.0,1072068743
414,Rubgy,3.0016873764999996,47.689550207399996,5635,Rubgy,11.0,4.0,11.0,1113229759
414,Rubgy,3.0016873764999996,47.689550207399996,5636,Handball,4.0,3.0,4.0,1089043973
414,Rubgy,3.0016873764999996,47.689550207399996,5663,Water Polo,18.0,16.0,18.0,1064941611
414,Rubgy,3.0016873764999996,47.689550207399996,5817,Tennis,11.0,16.0,16.0,1076182735
414,Rubgy,3.0016873764999996,47.689550207399996,5829,Football,2.0,9.0,2.0,1038234648
414,Rubgy,3.0016873764999996,47.689550207399996,6195,Baseball,6.0,17.0,6.0,1100799734
414,Rubgy,3.0016873764999996,47.689550207399996,6216,Rubgy,14.0,3.0,3.0,1085415507
414,Rubgy,3.0016873764999996,47.689550207399996,6222,Rubgy,10.0,18.0,10.0,1216150056
414,Rubgy,3.0016873764999996,47.689550207399996,6268,Football,10.0,15.0,15.0,1093392913
414,Rubgy,3.0016873764999996,47.689550207399996,6269,Baseball,2.0,9.0,2.0,1071505645
414,Rubgy,3.0016873764999996,47.689550207399996,6314,Handball,10.0,14.0,14.0,1053623973
414,Rubgy,3.0016873764999996,47.689550207399996,6493,Football,12.0,5.0,5.0,1089641315
414,Rubgy,3.0016873764999996,47.689550207399996,6517,Rubgy,7.0,8.0,8.0,1073680553
414,Rubgy,3.0016873764999996,47.689550207399996,6549,Football,6.0,5.0,6.0,1073315079
414,Rubgy,3.0016873764999996,47.689550207399996,6598,Baseball,19.0,10.0,10.0,1098643734
414,Rubgy,3.0016873764999996,47.689550207399996,6689,Football,6.0,3.0,3.0,1071505718
414,Rubgy,3.0016873764999996,47.689550207399996,6699,Rubgy,1.0,15.0,15.0,1090379558
414,Rubgy,3.0016873764999996,47.689550207399996,6780,Baseball,12.0,18.0,18.0,1073681646
414,Rubgy,3.0016873764999996,47.689550207399996,6809,Badminton,10.0,13.0,13.0,1065800034
414,Rubgy,3.0016873764999996,47.689550207399996,6810,Volleyball,12.0,16.0,16.0,1064941816
414,Rubgy,3.0016873764999996,47.689550207399996,6898,Rubgy,2.0,19.0,19.0,1085415473
414,Rubgy,3.0016873764999996,47.689550207399996,7176,Rubgy,14.0,13.0,13.0,1105637845
414,Rubgy,3.0016873764999996,47.689550207399996,7251,Rubgy,9.0,6.0,6.0,1076099570
414,Rubgy,3.0016873764999996,47.689550207399996,7348,Badminton,17.0,1.0,1.0,1109974492
414,Rubgy,3.0016873764999996,47.689550207399996,8119,Rubgy,12.0,9.0,12.0,1093392951
414,Rubgy,3.0016873764999996,47.689550207399996,8587,Baseball,12.0,18.0,12.0,1109974344
414,Rubgy,3.0016873764999996,47.689550207399996,8915,Rubgy,12.0,18.0,18.0,1137259731
414,Rubgy,3.0016873764999996,47.689550207399996,8952,Rubgy,17.0,10.0,17.0,1158601616
414,Rubgy,3.0016873764999996,47.689550207399996,8954,Baseball,10.0,17.0,17.0,1216145481
414,Rubgy,3.0016873764999996,47.689550207399996,30820,Rubgy,15.0,7.0,7.0,1130080353
414,Rubgy,3.0016873764999996,47.689550207399996,33838,Baseball,4.0,14.0,4.0,1216148964
414,Rubgy,3.0016873764999996,47.689550207399996,42602,Baseball,18.0,16.0,16.0,1230174249
414,Rubgy,3.0016873764999996,47.689550207399996,45635,Rubgy,13.0,6.0,6.0,1216149238
414,Rubgy,3.0016873764999996,47.689550207399996,46559,Tennis,18.0,6.0,18.0,1168551566
414,Rubgy,3.0016873764999996,47.689550207399996,49132,Baseball,2.0,11.0,2.0,1189811090
414,Rubgy,3.0016873764999996,47.689550207399996,49280,Rubgy,8.0,6.0,8.0,1183481122
414,Rubgy,3.0016873764999996,47.689550207399996,50792,Football,3.0,6.0,3.0,1216149641
414,Rubgy,3.0016873764999996,47.689550207399996,52668,Football,15.0,7.0,7.0,1194459271
414,Rubgy,3.0016873764999996,47.689550207399996,52784,Baseball,13.0,19.0,13.0,1261423410
414,Rubgy,3.0016873764999996,47.689550207399996,55110,Rubgy,14.0,17.0,17.0,1273977555
414,Rubgy,3.0016873764999996,47.689550207399996,56908,Football,19.0,11.0,19.0,1230174149
414,Rubgy,3.0016873764999996,47.689550207399996,70862,Baseball,12.0,9.0,9.0,1261937623
414,Rubgy,3.0016873764999996,47.689550207399996,112940,Badminton,5.0,4.0,5.0,1519593300
414,Rubgy,3.0016873764999996,47.689550207399996,154358,Baseball,6.0,12.0,12.0,1525562962
414,Rubgy,3.0016873764999996,47.689550207399996,166568,Badminton,15.0,13.0,13.0,1511535810
414,Rubgy,3.0016873764999996,47.689550207399996,169992,Ping-Pong,18.0,3.0,18.0,1514242062
414,Rubgy,3.0016873764999996,47.689550207399996,176423,Baseball,1.0,11.0,1.0,1525548591
414,Rubgy,3.0016873764999996,47.689550207399996,180045,Rubgy,17.0,18.0,18.0,1515207301
429,Rubgy,6.27269283538,46.963684620900004,349,Hockey,13.0,9.0,13.0,828124615
429,Rubgy,6.27269283538,46.963684620900004,351,Football,15.0,7.0,15.0,828124615
429,Rubgy,6.27269283538,46.963684620900004,261,Rubgy,12.0,19.0,19.0,828124616
429,Rubgy,6.27269283538,46.963684620900004,300,Rubgy,17.0,19.0,17.0,828124616
429,Rubgy,6.27269283538,46.963684620900004,195,Football,19.0,6.0,19.0,828124616
429,Rubgy,6.27269283538,46.963684620900004,204,Basketball,3.0,13.0,3.0,828124616
429,Rubgy,6.27269283538,46.963684620900004,279,Rubgy,19.0,8.0,19.0,828124616
429,Rubgy,6.27269283538,46.963684620900004,281,Football,5.0,15.0,5.0,828124616
429,Rubgy,6.27269283538,46.963684620900004,282,Rubgy,18.0,14.0,14.0,828124616
429,Rubgy,6.27269283538,46.963684620900004,227,Boxe,18.0,6.0,6.0,828124615
434,Rubgy,2.66549550204,47.71227944,349,Hockey,13.0,9.0,9.0,1270604747
434,Rubgy,2.66549550204,47.71227944,527,Tennis,16.0,9.0,16.0,1270604461
434,Rubgy,2.66549550204,47.71227944,1090,Tennis,11.0,6.0,6.0,1270603951
434,Rubgy,2.66549550204,47.71227944,1258,Water Polo,10.0,5.0,10.0,1270604015
434,Rubgy,2.66549550204,47.71227944,1732,Handball,15.0,8.0,15.0,1270603981
434,Rubgy,2.66549550204,47.71227944,2353,Boxe,6.0,13.0,6.0,1271039333
434,Rubgy,2.66549550204,47.71227944,2502,Handball,4.0,15.0,15.0,1271039118
434,Rubgy,2.66549550204,47.71227944,2959,Hockey,9.0,5.0,9.0,1270603481
434,Rubgy,2.66549550204,47.71227944,1263,Tennis,7.0,11.0,11.0,1270604978
434,Rubgy,2.66549550204,47.71227944,3160,Rubgy,7.0,15.0,7.0,1270605052
434,Rubgy,2.66549550204,47.71227944,230,Volleyball,10.0,5.0,5.0,1270602435
434,Rubgy,2.66549550204,47.71227944,293,Hockey,5.0,9.0,9.0,1270603658
434,Rubgy,2.66549550204,47.71227944,1246,Rubgy,3.0,2.0,3.0,1271039472
434,Rubgy,2.66549550204,47.71227944,4223,Tennis,4.0,1.0,4.0,1270602479
434,Rubgy,2.66549550204,47.71227944,56367,Football,9.0,12.0,12.0,1270604666
434,Rubgy,2.66549550204,47.71227944,4022,Rubgy,18.0,14.0,18.0,1270604850
434,Rubgy,2.66549550204,47.71227944,1193,Rubgy,19.0,11.0,11.0,1270606755
434,Rubgy,2.66549550204,47.71227944,2194,Ping-Pong,18.0,8.0,8.0,1271039143
434,Rubgy,2.66549550204,47.71227944,64839,Rubgy,13.0,1.0,1.0,1270604023
434,Rubgy,2.66549550204,47.71227944,4262,Ping-Pong,19.0,11.0,11.0,1270603516
434,Rubgy,2.66549550204,47.71227944,5669,Baseball,7.0,12.0,7.0,1270606657
434,Rubgy,2.66549550204,47.71227944,8784,Football,3.0,19.0,3.0,1271039329
434,Rubgy,2.66549550204,47.71227944,69122,Handball,8.0,3.0,8.0,1270606540
434,Rubgy,2.66549550204,47.71227944,6711,Football,17.0,7.0,17.0,1271039381
434,Rubgy,2.66549550204,47.71227944,41997,Hockey,3.0,14.0,14.0,1270604143
434,Rubgy,2.66549550204,47.71227944,2231,Rubgy,8.0,9.0,8.0,1270602470
434,Rubgy,2.66549550204,47.71227944,48738,Volleyball,13.0,5.0,13.0,1270604121
434,Rubgy,2.66549550204,47.71227944,74452,Judo,11.0,10.0,11.0,1270603125
436,Rubgy,4.49329566326,48.691841788599994,349,Hockey,13.0,9.0,9.0,833529489
436,Rubgy,4.49329566326,48.691841788599994,457,Badminton,2.0,16.0,2.0,833529639
436,Rubgy,4.49329566326,48.691841788599994,527,Tennis,16.0,9.0,16.0,833530252
436,Rubgy,4.49329566326,48.691841788599994,539,Football,7.0,12.0,12.0,833530341
436,Rubgy,4.49329566326,48.691841788599994,261,Rubgy,12.0,19.0,12.0,833529750
436,Rubgy,4.49329566326,48.691841788599994,474,Boxe,13.0,8.0,8.0,833530400
436,Rubgy,4.49329566326,48.691841788599994,204,Basketball,3.0,13.0,13.0,833529751
436,Rubgy,4.49329566326,48.691841788599994,293,Hockey,5.0,9.0,9.0,833529729
436,Rubgy,4.49329566326,48.691841788599994,361,Football,19.0,4.0,19.0,833531039
436,Rubgy,4.49329566326,48.691841788599994,454,Volleyball,6.0,17.0,17.0,833529775
436,Rubgy,4.49329566326,48.691841788599994,508,Rubgy,4.0,16.0,4.0,833530470
436,Rubgy,4.49329566326,48.691841788599994,536,Rubgy,9.0,16.0,16.0,833531946
436,Rubgy,4.49329566326,48.691841788599994,542,Football,18.0,5.0,18.0,833531230
436,Rubgy,4.49329566326,48.691841788599994,376,Boxe,16.0,2.0,2.0,833530232
436,Rubgy,4.49329566326,48.691841788599994,227,Boxe,18.0,6.0,18.0,833529889
436,Rubgy,4.49329566326,48.691841788599994,418,Rubgy,4.0,12.0,4.0,833530760
446,Rubgy,-0.714548761582,45.5951968202,349,Hockey,13.0,9.0,13.0,843839149
446,Rubgy,-0.714548761582,45.5951968202,457,Badminton,2.0,16.0,2.0,843839169
446,Rubgy,-0.714548761582,45.5951968202,527,Tennis,16.0,9.0,16.0,843839306
446,Rubgy,-0.714548761582,45.5951968202,539,Football,7.0,12.0,12.0,843839306
446,Rubgy,-0.714548761582,45.5951968202,300,Rubgy,17.0,19.0,17.0,843839272
446,Rubgy,-0.714548761582,45.5951968202,11,Football,8.0,1.0,8.0,843839379
446,Rubgy,-0.714548761582,45.5951968202,224,Football,12.0,11.0,11.0,843839544
446,Rubgy,-0.714548761582,45.5951968202,282,Rubgy,18.0,14.0,14.0,843839360
446,Rubgy,-0.714548761582,45.5951968202,337,Rubgy,14.0,17.0,17.0,843839420
446,Rubgy,-0.714548761582,45.5951968202,454,Volleyball,6.0,17.0,17.0,843839232
446,Rubgy,-0.714548761582,45.5951968202,508,Rubgy,4.0,16.0,16.0,843839401
447,Rubgy,6.61836974596,45.5525768932,349,Hockey,13.0,9.0,9.0,836960630
447,Rubgy,6.61836974596,45.5525768932,457,Badminton,2.0,16.0,2.0,836960762
447,Rubgy,6.61836974596,45.5525768932,31,Rubgy,16.0,9.0,16.0,836961195
447,Rubgy,6.61836974596,45.5525768932,474,Boxe,13.0,8.0,13.0,836961195
447,Rubgy,6.61836974596,45.5525768932,277,Rubgy,6.0,3.0,6.0,836961218
447,Rubgy,6.61836974596,45.5525768932,293,Hockey,5.0,9.0,9.0,836961106
447,Rubgy,6.61836974596,45.5525768932,337,Rubgy,14.0,17.0,17.0,836961055
447,Rubgy,6.61836974596,45.5525768932,454,Volleyball,6.0,17.0,17.0,836960872
447,Rubgy,6.61836974596,45.5525768932,508,Rubgy,4.0,16.0,16.0,836961317
447,Rubgy,6.61836974596,45.5525768932,540,Badminton,15.0,19.0,19.0,836962083
447,Rubgy,6.61836974596,45.5525768932,227,Boxe,18.0,6.0,6.0,836961347
448,Rubgy,2.09551779472,43.2808698633,349,Hockey,13.0,9.0,13.0,1019124455
448,Rubgy,2.09551779472,43.2808698633,457,Badminton,2.0,16.0,16.0,1019142214
448,Rubgy,2.09551779472,43.2808698633,1090,Tennis,11.0,6.0,6.0,1019137594
448,Rubgy,2.09551779472,43.2808698633,1573,Hockey,3.0,5.0,5.0,1019133014
448,Rubgy,2.09551779472,43.2808698633,1954,Rubgy,17.0,5.0,5.0,1019124244
448,Rubgy,2.09551779472,43.2808698633,2353,Boxe,6.0,13.0,6.0,1019142275
448,Rubgy,2.09551779472,43.2808698633,2502,Handball,4.0,15.0,15.0,1270312997
448,Rubgy,2.09551779472,43.2808698633,2580,Handball,14.0,5.0,14.0,1119106113
448,Rubgy,2.09551779472,43.2808698633,2959,Hockey,9.0,5.0,9.0,1019137594
448,Rubgy,2.09551779472,43.2808698633,3247,Handball,18.0,14.0,18.0,1019128431
448,Rubgy,2.09551779472,43.2808698633,8798,Hockey,11.0,9.0,9.0,1151348983
448,Rubgy,2.09551779472,43.2808698633,91658,Volleyball,15.0,9.0,15.0,1356194044
448,Rubgy,2.09551779472,43.2808698633,112552,Rubgy,8.0,7.0,8.0,1449351903
448,Rubgy,2.09551779472,43.2808698633,3949,Rubgy,14.0,10.0,14.0,1296299329
448,Rubgy,2.09551779472,43.2808698633,539,Football,7.0,12.0,12.0,1019127800
448,Rubgy,2.09551779472,43.2808698633,1079,Handball,14.0,18.0,14.0,1019127244
448,Rubgy,2.09551779472,43.2808698633,3967,Rubgy,5.0,4.0,5.0,1041504329
448,Rubgy,2.09551779472,43.2808698633,300,Rubgy,17.0,19.0,19.0,1019137717
448,Rubgy,2.09551779472,43.2808698633,474,Boxe,13.0,8.0,8.0,1019124231
448,Rubgy,2.09551779472,43.2808698633,454,Volleyball,6.0,17.0,17.0,1164743063
448,Rubgy,2.09551779472,43.2808698633,1784,Football,19.0,2.0,19.0,1019137522
448,Rubgy,2.09551779472,43.2808698633,3916,Rubgy,10.0,8.0,10.0,1033287500
