userId,matchId,pari,timestamp
136,491,17.0,832451522
137,246,4.0,1204863842
137,527,9.0,1204859356
137,910,10.0,1204859856
137,954,7.0,1204859817
137,1193,19.0,1204863618
137,1207,6.0,1204859752
137,1225,8.0,1204859825
137,1231,10.0,1204859035
137,1237,7.0,1204863783
137,1242,6.0,1204859745
137,1244,12.0,1204859916
137,1247,4.0,1204859875
137,1258,10.0,1204859851
137,1272,14.0,1204863817
137,1293,12.0,1204863870
137,1299,9.0,1204863767
137,1949,14.0,1204863774
137,1994,3.0,1204859030
137,2064,9.0,1204859055
137,2959,9.0,1204859536
137,3462,7.0,1204863614
137,3742,16.0,1204859928
137,4262,11.0,1204859893
137,4427,5.0,1204863807
137,4546,3.0,1204859196
137,5385,3.0,1204863825
137,6787,19.0,1204859228
137,6993,1.0,1204863803
137,7171,3.0,1204859227
137,7396,8.0,1204863659
137,7762,16.0,1204864005
137,30749,4.0,1204859715
138,898,12.0,1222676107
138,1960,1.0,1222676075
138,2707,4.0,1222676033
139,3409,1.0,1453924610
139,3825,11.0,1453924813
139,3969,2.0,1453924592
139,4025,15.0,1453924314
139,4148,15.0,1453924446
139,4223,1.0,1453924461
139,5400,3.0,1453924949
139,5810,7.0,1453924632
139,6059,19.0,1453925166
139,6957,4.0,1453924892
139,7367,19.0,1453925384
139,37733,9.0,1453924864
139,59369,9.0,1453924529
139,60072,7.0,1453925062
139,79293,16.0,1453925398
139,81591,12.0,1453924461
140,11,1.0,949667337
140,62,19.0,1055092420
140,193,8.0,973800069
140,246,16.0,949666758
140,261,19.0,949667125
140,277,6.0,949667152
140,293,9.0,942843185
140,349,13.0,967049014
140,373,14.0,967048734
140,376,2.0,967049118
140,422,2.0,951163625
140,454,6.0,951163625
140,457,2.0,942841471
140,474,8.0,967048858
140,524,5.0,1055092379
140,527,9.0,942840891
140,529,5.0,949667115
140,539,7.0,949667435
140,805,11.0,1067987173
140,848,2.0,1055092531
140,852,7.0,949667543
140,1090,11.0,1055092338
140,1095,13.0,949666857
140,1193,19.0,942842304
140,1231,10.0,1180627829
140,1234,15.0,942841170
140,1242,13.0,942841937
140,1246,3.0,942841791
140,1272,14.0,942841652
140,1276,13.0,942842333
140,1343,8.0,949667094
140,1401,4.0,949667141
140,1518,15.0,967049118
140,1573,3.0,951163606
140,1608,9.0,949667202
140,1687,9.0,977403363
140,1952,12.0,1021898963
140,1955,16.0,1012506531
140,1957,5.0,942841652
140,1962,11.0,942904025
140,2194,8.0,942843138
140,2312,17.0,942843611
140,2334,6.0,951163661
140,2353,13.0,949666998
140,2490,4.0,951163625
140,2501,5.0,942924980
140,2590,10.0,1075154614
140,2682,16.0,977403325
140,2707,14.0,1005326516
140,2775,18.0,949666667
140,2996,7.0,1075154437
140,3005,7.0,1075154485
140,3011,9.0,1021899034
140,3055,5.0,1075154503
140,3100,15.0,949667403
140,3101,16.0,967048994
140,3148,15.0,1055092366
140,3173,15.0,947102663
140,3178,17.0,949667403
140,3185,1.0,1035368737
140,3230,8.0,1055092353
140,3296,13.0,1021898980
140,3301,11.0,1013599884
140,3361,6.0,1024051433
140,3408,11.0,1004036158
140,3451,14.0,1021898998
140,3513,13.0,1004036158
140,3685,7.0,960561729
140,3755,8.0,967047814
140,3916,10.0,973265072
140,3967,5.0,1079472536
140,3969,2.0,997958279
140,3980,7.0,1004036158
140,3985,18.0,1055092304
140,3998,2.0,980422259
140,4019,12.0,997958529
140,4022,18.0,993208171
140,4025,15.0,980422416
140,4047,7.0,1055092243
140,4167,10.0,1014225063
140,4187,5.0,1055092250
140,4223,1.0,985367644
140,4234,13.0,1012505945
140,4265,4.0,1005326490
140,4465,19.0,1067987083
140,4508,9.0,1117729488
140,4677,10.0,1021898818
140,4703,5.0,1055092455
140,4736,9.0,1008775205
140,4774,5.0,1080845510
140,4866,3.0,1036408849
140,4880,2.0,1036408891
140,4901,13.0,1030558967
140,4903,7.0,1039547644
140,4991,4.0,1031567961
140,4994,2.0,1028042869
140,5014,8.0,1014225035
140,5016,17.0,1055896057
140,5093,7.0,1037013446
140,5107,17.0,1015413986
140,5256,18.0,1037013545
140,5266,14.0,1058312998
140,5267,8.0,1032258894
140,5282,1.0,1037013482
140,5338,9.0,1021898844
140,5364,3.0,1079472693
140,5377,4.0,1055093077
140,5400,7.0,1058313018
140,5747,1.0,1067987097
140,5873,4.0,1058312967
140,5902,9.0,1117730666
140,5947,16.0,1079472387
140,5995,10.0,1058312828
140,6059,19.0,1044405535
140,6185,5.0,1058313047
140,6218,3.0,1079472399
140,6246,11.0,1048296571
140,6281,19.0,1055092087
140,6299,15.0,1087314647
140,6385,16.0,1087314631
140,6484,3.0,1096909124
140,6565,17.0,1067987025
140,6669,13.0,1117729292
140,6765,18.0,1166645494
140,6787,7.0,1067987021
140,6887,12.0,1079472527
140,7076,5.0,1117729689
140,7137,10.0,1115290572
140,7158,11.0,1172256039
140,7263,16.0,1080238970
140,8199,15.0,1117729294
140,8529,16.0,1115290578
140,8798,9.0,1096909170
140,8970,5.0,1117729426
140,26172,10.0,1124825567
140,27821,9.0,1115290193
140,30707,5.0,1126295231
140,30749,4.0,1115290214
140,30812,19.0,1152898237
140,31225,17.0,1124825558
140,31420,1.0,1124825591
140,32029,14.0,1124825615
140,34072,10.0,1145991088
140,37733,10.0,1156530503
140,37739,10.0,1152897676
140,40583,8.0,1152898575
140,41997,14.0,1152897804
140,42730,15.0,1152898385
140,43396,16.0,1166645387
140,44709,2.0,1166645423
140,47044,2.0,1156530384
140,47099,7.0,1180627467
140,47644,5.0,1172255988
140,49524,8.0,1180627544
140,49910,19.0,1180627448
140,50068,16.0,1172255946
141,852,7.0,1513132100
141,1732,15.0,1513130755
141,2502,4.0,1513130803
141,2959,5.0,1513130645
141,3361,3.0,1513132266
141,4022,18.0,1513130246
141,4025,18.0,1513132395
141,8529,16.0,1513132213
141,8784,19.0,1513130594
141,52973,12.0,1513132264
141,56367,12.0,1513130423
141,69122,3.0,1513132006
141,69757,12.0,1513132406
141,80463,1.0,1513130508
142,193,8.0,838934084
142,281,5.0,838934339
142,337,14.0,838934122
142,349,9.0,838932017
142,373,8.0,838934122
142,384,8.0,838934486
142,457,16.0,838932766
142,474,13.0,838934313
142,481,1.0,838934204
142,508,16.0,838934312
142,527,16.0,838932132
143,6765,11.0,1444880255
143,6942,10.0,1444768908
143,69122,3.0,1444768718
143,69757,12.0,1444768885
143,70183,16.0,1444880946
144,337,17.0,1136812528
144,475,7.0,1136812966
144,527,16.0,1136812705
144,539,7.0,1137323624
144,1079,14.0,1137323857
144,1193,19.0,1136812862
144,1246,2.0,1136812698
144,1573,3.0,1137323987
144,2396,1.0,1136812986
144,2959,5.0,1136812146
144,3408,11.0,1137324177
144,5377,12.0,1136812901
144,5669,7.0,1136812723
144,6218,8.0,1136813125
144,6591,17.0,1136812912
144,8622,1.0,1136813653
144,27416,15.0,1136812949
145,300,17.0,832105394
146,3534,9.0,1312508283
146,5810,7.0,1312508869
147,1234,15.0,1203267710
147,1639,10.0,1203267694
148,69757,15.0,1482548519
150,52,2.0,854203163
150,58,8.0,854203163
150,62,13.0,854203072
150,79,5.0,854203229
150,376,2.0,854203124
150,805,11.0,854203230
151,9,18.0,855947372
151,62,19.0,855947196
151,742,7.0,855947773
151,852,16.0,855947434
151,879,1.0,855947964
152,527,9.0,1450572434
152,1193,19.0,1450572437
152,1207,14.0,1450572522
152,1234,6.0,1450572533
152,2959,5.0,1450572450
152,60950,17.0,1450867890
152,63876,17.0,1450867867
152,64620,3.0,1450867893
152,64716,17.0,1450867899
152,64839,13.0,1450867808
152,85774,5.0,1450867668
152,86504,12.0,1450867648
152,89492,15.0,1450867862
152,96829,11.0,1450867653
153,527,16.0,1525548221
153,1193,19.0,1525550558
153,1246,3.0,1525548800
153,1258,10.0,1525550826
153,1732,15.0,1525550395
153,1954,17.0,1525552646
153,2378,6.0,1525552641
153,2396,8.0,1525548508
153,2908,16.0,1525549339
153,2959,5.0,1525548681
153,3408,11.0,1525548836
153,3949,14.0,1525548489
153,6711,17.0,1525548491
153,7265,19.0,1525552865
153,8784,19.0,1525548730
153,30707,5.0,1525549325
153,47099,7.0,1525550553
153,56367,12.0,1525548385
153,60950,8.0,1525549506
153,62644,12.0,1525549545
153,64034,8.0,1525550441
153,66665,6.0,1525553119
153,69757,12.0,1525548722
153,72641,4.0,1525550600
153,81591,4.0,1525548794
153,81845,9.0,1525549232
153,88810,13.0,1525548731
153,89904,2.0,1525549048
153,94959,11.0,1525548438
153,101973,1.0,1525552013
153,112290,4.0,1525550622
153,112454,16.0,1525551196
153,112552,7.0,1525548567
153,112556,16.0,1525548828
153,117881,10.0,1525550712
153,140174,1.0,1525549527
153,142488,17.0,1525549599
153,152270,5.0,1525551506
153,158966,9.0,1525549128
153,175303,5.0,1525553022
153,179709,19.0,1525549496
153,180095,13.0,1525548200
155,1883,4.0,961861930
155,2502,4.0,961860688
155,2959,9.0,961860789
155,3618,5.0,963872303
156,11,1.0,946799769
156,52,2.0,1106855391
156,58,17.0,1106855269
156,62,13.0,1106854830
156,154,2.0,939842396
156,300,17.0,1106854847
156,376,16.0,1106855182
156,457,16.0,1106854612
156,529,16.0,1106855407
156,537,8.0,939842578
156,539,7.0,946799853
156,762,5.0,1106855572
156,838,4.0,939843105
156,848,1.0,946800308
156,851,9.0,1106854275
156,852,7.0,946799834
156,898,12.0,939853337
156,910,19.0,939854008
156,1079,14.0,1106855007
156,1172,14.0,939853418
156,1193,11.0,939884874
156,1207,6.0,1106855457
156,1217,15.0,946799037
156,1225,9.0,1106854480
156,1234,6.0,939853183
156,1237,11.0,960646812
156,1244,9.0,946799354
156,1247,2.0,946800180
156,1263,7.0,946799109
156,1272,14.0,946800194
156,1276,13.0,946799272
156,1289,12.0,946799086
156,1295,14.0,946800214
156,1299,8.0,946799057
156,1358,18.0,1106855335
156,1596,1.0,939886253
156,1639,7.0,1106855448
156,1732,8.0,946798434
156,1784,2.0,939842854
156,1883,4.0,946799375
156,1939,2.0,946799086
156,1954,5.0,1106855539
156,1960,1.0,946799109
156,1963,19.0,939853183
156,2064,2.0,939853546
156,2131,12.0,951113099
156,2194,8.0,946798434
156,2202,9.0,1106854242
156,2243,10.0,946800249
156,2360,1.0,960646812
156,2369,16.0,946799769
156,2396,1.0,946799431
156,3089,17.0,960646533
156,3099,9.0,946799570
156,3100,15.0,946800214
156,3134,9.0,946798960
156,3141,1.0,946800308
156,3152,4.0,946800180
156,3160,15.0,1106853952
156,3224,17.0,951113027
156,3283,3.0,951113076
156,3408,16.0,1106855340
156,3468,17.0,953534519
156,3481,12.0,1106855435
156,4205,5.0,1106854177
156,4262,11.0,1106853930
156,4784,19.0,1106854394
156,5377,4.0,1106882030
156,5637,14.0,1106854363
156,5673,15.0,1106882141
156,5788,18.0,1106882151
156,5847,12.0,1106881808
156,5902,3.0,1106882026
156,6218,8.0,1106882100
156,6299,8.0,1106854139
156,6460,17.0,953534663
156,6711,17.0,1106882017
156,6791,1.0,1106881254
156,6957,4.0,1106882206
156,7137,10.0,1106882158
156,7285,9.0,1106854328
156,7396,8.0,1106881200
156,8128,18.0,1106881279
157,527,9.0,992479576
157,1193,19.0,992479618
157,2490,4.0,992480013
157,2959,5.0,992479905
158,193,7.0,1290764773
158,2490,4.0,1290764747
158,3301,16.0,1290764821
158,55282,10.0,1290765104
158,66320,5.0,1290764989
159,31,16.0,1508641164
159,62,19.0,1508641179
159,508,16.0,1508641085
159,539,7.0,1508641193
159,1784,19.0,1508640296
159,2959,9.0,1508640222
159,3252,15.0,1508641154
159,3949,14.0,1508641203
159,4022,14.0,1508640307
159,4246,5.0,1508641138
159,5377,4.0,1508641264
159,6942,10.0,1508641052
159,8969,3.0,1508641172
159,30707,8.0,1508640321
159,30812,19.0,1508641143
159,47099,9.0,1508640302
159,56367,12.0,1508640402
159,69757,15.0,1508641307
159,72641,4.0,1508640254
159,81845,2.0,1508640365
159,81932,14.0,1508641185
159,88810,13.0,1508641043
159,89774,5.0,1508641246
159,97304,5.0,1508640440
159,112556,16.0,1508640471
159,166643,8.0,1508640188
160,79,5.0,971196754
160,204,13.0,975849881
160,217,11.0,971196785
160,227,6.0,971115727
160,293,5.0,971112795
160,457,16.0,971115082
160,527,16.0,971113259
160,839,5.0,991076098
160,991,14.0,971115869
160,1056,5.0,993581131
160,1090,6.0,971112754
160,1163,19.0,971113112
160,1175,4.0,971113925
160,1186,19.0,971113711
160,1225,8.0,971113406
160,1242,13.0,971113438
160,1258,10.0,1058456820
160,1277,9.0,971115114
160,1293,12.0,971113644
160,1347,11.0,976797624
160,1438,13.0,971115791
160,1483,7.0,976796790
160,1573,5.0,971115213
160,1960,1.0,971113688
160,1962,17.0,971113866
160,1969,6.0,976797780
160,1970,4.0,976797780
160,1971,10.0,976797780
160,1972,15.0,976797944
160,1973,11.0,976798279
160,1975,1.0,976797944
160,1976,11.0,976797944
160,1979,8.0,976798114
160,1981,4.0,976798114
160,1994,3.0,971113866
160,2118,19.0,971113741
160,2194,8.0,971113611
160,2210,4.0,981310736
160,2313,14.0,971116332
160,2314,2.0,974494087
160,2334,6.0,975850225
160,2353,13.0,971115187
160,2387,12.0,971437089
160,2396,1.0,971114950
160,2446,3.0,975667067
160,2745,3.0,971116289
160,2771,3.0,993581327
160,2789,19.0,976797151
160,2840,2.0,971436496
160,2959,5.0,1065992795
160,3005,7.0,971196612
160,3083,19.0,971112839
160,3160,15.0,1065992724
160,3301,16.0,998514582
160,3408,16.0,971117585
160,3649,12.0,1065991722
160,3825,11.0,1077749012
160,4021,14.0,998513052
160,4055,11.0,1003333005
160,4148,10.0,1008678599
160,4223,1.0,987187306
160,4246,5.0,1058457517
160,4792,19.0,1058456638
160,4866,1.0,1077750008
160,6591,7.0,1065983795
161,1234,15.0,1176498505
161,1289,12.0,1176746778
161,2336,16.0,1176498590
161,3481,12.0,1176746443
161,5643,19.0,1176746775
162,4,5.0,836684306
162,31,16.0,836511596
162,62,19.0,836510953
162,224,12.0,836511595
162,261,12.0,836511337
162,277,3.0,836511595
162,280,16.0,836684249
162,300,17.0,836511263
162,337,14.0,836511309
162,508,16.0,836511477
162,527,16.0,836511337
163,1608,18.0,894217570
163,1639,7.0,894217532
163,1784,19.0,894217570
164,1573,5.0,999708325
164,4023,4.0,999708085
164,4440,6.0,999708209
165,1573,3.0,1046741213
165,2194,18.0,1046741930
165,2353,6.0,1046742038
165,3409,18.0,1046741234
165,5377,12.0,1046741356
165,5450,15.0,1046741394
165,5466,15.0,1046741411
165,5485,2.0,1046741629
165,5528,10.0,1046741616
165,5902,9.0,1046741509
165,5993,17.0,1046741544
166,293,9.0,1188774465
166,349,13.0,1190828503
166,457,16.0,1190828706
166,527,16.0,1188926239
166,839,19.0,1189037948
166,1193,19.0,1188926309
166,1225,8.0,1189038516
166,1234,15.0,1188773625
166,1247,4.0,1189038282
166,1258,10.0,1189038553
166,1263,7.0,1188774095
166,1276,13.0,1189038714
166,1784,19.0,1188774078
166,2353,13.0,1188773619
166,2396,1.0,1189980535
166,2959,9.0,1188774339
166,3160,15.0,1188774033
166,3468,4.0,1189038731
166,3481,12.0,1188774117
166,3949,14.0,1188921662
166,4022,14.0,1190828522
166,5673,15.0,1188774055
166,6711,17.0,1189980536
166,6942,10.0,1188925104
166,8784,3.0,1190828746
166,8798,11.0,1188774246
166,30749,4.0,1188774441
166,37733,10.0,1189037770
166,47644,4.0,1188774165
166,51080,17.0,1189038234
167,539,12.0,1154722932
167,839,5.0,1154719285
167,1234,6.0,1154723107
167,1639,10.0,1154719025
167,1732,15.0,1154723140
167,2231,9.0,1154719235
167,2420,14.0,1154723351
167,2502,4.0,1154722970
167,3210,10.0,1154722287
167,3275,15.0,1154721556
167,3408,11.0,1154718990
167,4022,18.0,1154722084
167,4333,5.0,1154719393
167,5014,12.0,1154719384
167,45501,16.0,1154723676
168,805,11.0,1306793450
168,1172,18.0,1306801666
168,1193,11.0,1306801716
168,1207,6.0,1306801608
168,1225,8.0,1306801804
168,1244,9.0,1306802199
168,1247,4.0,1306802167
168,1263,11.0,1306801999
168,1276,12.0,1306802427
168,3101,9.0,1306793401
168,3152,4.0,1306802028
168,3462,2.0,1306801950
168,6662,14.0,1306802295
168,8128,18.0,1306801818
168,8949,17.0,1306802218
168,26078,3.0,1306802421
168,26131,9.0,1306802342
168,30749,4.0,1306801618
168,48738,5.0,1306801919
168,80463,12.0,1306802570
169,11,1.0,1059427956
169,62,13.0,1078284604
169,73,14.0,1070250173
169,277,3.0,1059427194
169,457,2.0,1078284464
169,524,17.0,1070251128
169,527,9.0,1078284493
169,539,7.0,1059427970
169,852,7.0,1078284897
169,1246,2.0,1078284867
169,1962,17.0,1078285345
169,2501,13.0,1085699728
169,2502,4.0,1078285093
169,3160,15.0,1075135424
169,3247,14.0,1079310713
169,3301,16.0,1070250484
169,3408,11.0,1078284952
169,3534,9.0,1070250555
169,3536,8.0,1059428134
169,3755,13.0,1070251004
169,3791,18.0,1059428536
169,3916,8.0,1085699668
169,3967,5.0,1079310696
169,4022,18.0,1059494455
169,4025,15.0,1059494295
169,4246,5.0,1059494019
169,4880,1.0,1059428022
169,4994,2.0,1059428979
169,5014,12.0,1059429153
169,5267,8.0,1059429101
169,5377,12.0,1059428078
169,5400,7.0,1059428930
169,5873,3.0,1059429313
169,5995,4.0,1059428553
169,6218,3.0,1070250407
169,6266,11.0,1059428904
169,6331,13.0,1085699639
169,6565,18.0,1085699714
169,6711,7.0,1073179635
169,6765,18.0,1079310527
169,8529,16.0,1092373247
170,277,6.0,840473151
170,282,18.0,840381134
170,376,16.0,840473290
170,454,17.0,840380988
170,457,16.0,840472801
170,539,7.0,840381092
171,428,14.0,866905795
171,475,7.0,866905707
171,742,7.0,866904469
171,766,4.0,866904429
171,1051,19.0,866904563
171,1079,18.0,866905738
171,1193,19.0,866905795
171,1225,9.0,866905795
171,1246,3.0,866905795
171,1276,13.0,866905907
172,277,3.0,1238715964
172,527,9.0,1291065634
172,1125,4.0,1238716069
172,1272,14.0,1238715994
172,1347,1.0,1238716026
172,1982,16.0,1238716057
172,1994,3.0,1238715976
172,2313,13.0,1238716043
173,527,16.0,843398045
174,11,8.0,848487132
174,62,19.0,848487212
174,224,11.0,848487300
174,282,18.0,848487152
174,300,19.0,848487060
174,337,14.0,848487194
174,349,13.0,848486943
174,454,6.0,848487003
174,457,2.0,848486928
174,474,8.0,848487152
174,508,4.0,848487173
174,527,9.0,848487075
174,539,7.0,848487075
175,3791,14.0,1234188252
175,3969,18.0,1234188201
175,8362,5.0,1234188705
175,33145,2.0,1234189063
175,38388,7.0,1234189433
175,39427,16.0,1234189665
175,43904,15.0,1234189741
175,44613,17.0,1234189390
176,349,9.0,840108593
176,454,6.0,840108984
176,457,16.0,840108793
177,11,1.0,1435890660
177,154,6.0,1435536521
177,246,16.0,1435534768
177,337,17.0,1435890667
177,454,17.0,1435890562
177,508,4.0,1435534189
177,527,9.0,1435523522
177,539,7.0,1435533693
177,898,12.0,1435535236
177,906,19.0,1435537126
177,909,8.0,1435535626
177,910,10.0,1435534598
177,916,5.0,1435535343
177,954,7.0,1435535375
177,971,18.0,1435536582
177,1096,11.0,1435536111
177,1175,18.0,1435535201
177,1193,11.0,1435533599
177,1207,14.0,1435534396
177,1225,9.0,1435534154
177,1235,12.0,1435534931
177,1242,13.0,1435534548
177,1244,12.0,1435534927
177,1247,4.0,1435534239
177,1258,10.0,1435533763
177,1333,13.0,1435534624
177,1573,3.0,1435890655
177,1732,8.0,1435890632
177,1892,7.0,1435535873
177,1936,16.0,1435540591
177,1938,15.0,1435719548
177,1939,2.0,1435536971
177,1955,19.0,1435535665
177,1962,11.0,1435534890
177,1994,2.0,1435534823
177,2125,10.0,1435891347
177,2132,9.0,1435536467
177,2145,6.0,1435535067
177,2194,18.0,1435803626
177,2248,1.0,1435534831
177,2312,17.0,1435536705
177,2353,6.0,1435534356
177,2396,8.0,1435533734
177,2420,14.0,1435534937
177,2433,7.0,1435536019
177,2502,4.0,1435537236
177,2541,11.0,1435534874
177,2644,17.0,1435538779
177,2719,1.0,1435535701
177,2959,9.0,1435523771
177,3101,16.0,1435534567
177,3247,14.0,1435535131
177,3275,15.0,1435535088
177,3408,11.0,1435524337
177,3451,6.0,1435720892
177,3534,9.0,1435524850
177,3755,8.0,1435524464
177,3844,7.0,1435536277
177,3916,8.0,1435526087
177,3969,2.0,1435524792
177,4008,1.0,1435535994
177,4022,18.0,1435524241
177,4025,15.0,1435526035
177,4246,6.0,1435524381
177,4994,6.0,1435525633
177,5266,14.0,1435524670
177,5387,1.0,1435837583
177,6385,16.0,1435525038
177,6595,9.0,1435525281
177,6711,7.0,1435524351
177,6765,11.0,1435525877
177,6787,19.0,1435537116
177,6887,7.0,1435837146
177,6942,3.0,1435524561
177,6952,8.0,1435525559
177,6957,4.0,1435525014
177,7054,14.0,1435720246
177,7065,1.0,1435537444
177,7078,2.0,1435539868
177,7234,18.0,1435537102
177,7243,7.0,1435537467
177,7263,4.0,1435525544
177,7366,12.0,1435836731
177,8529,16.0,1435526173
177,8718,16.0,1435720144
177,8798,9.0,1435526086
177,8948,3.0,1435836845
177,8969,15.0,1435526686
177,8970,5.0,1435524692
177,27772,3.0,1435837412
177,27808,7.0,1435526665
177,30707,5.0,1435524523
177,30749,16.0,1435523761
177,35957,16.0,1435529925
177,39449,1.0,1435838009
177,41573,5.0,1435836996
177,42011,14.0,1435525882
177,45501,16.0,1435529730
177,46974,19.0,1435837590
177,47629,16.0,1435525470
177,50685,9.0,1435837041
177,52458,8.0,1435529758
177,52973,7.0,1435524821
177,54276,1.0,1435838090
177,55276,15.0,1435525159
177,56367,9.0,1435524458
177,56941,1.0,1435836756
177,58047,5.0,1435529811
177,59369,9.0,1435526187
177,60950,8.0,1435525606
177,63876,17.0,1435525260
177,64620,3.0,1435525492
177,64716,17.0,1435525820
177,64839,1.0,1435524967
177,69122,8.0,1435532961
177,69757,15.0,1435524715
177,70183,16.0,1435837313
177,70293,8.0,1435529723
177,72641,4.0,1435525405
177,72733,8.0,1435837154
177,78574,4.0,1435836732
177,80126,2.0,1435837761
177,80463,1.0,1435524775
177,81591,4.0,1435524773
177,81845,2.0,1435524748
177,81932,6.0,1435525431
177,82167,12.0,1435837757
177,82202,1.0,1435837491
177,86487,3.0,1435803472
177,87869,13.0,1435804497
177,88163,13.0,1435526726
177,88810,16.0,1435525666
177,89492,1.0,1435526646
177,89804,12.0,1435836948
177,89904,2.0,1435529901
177,97304,5.0,1435526489
177,97306,12.0,1435837023
177,98154,2.0,1435836860
177,102407,14.0,1435837479
177,112290,6.0,1435804534
177,112556,2.0,1435523615
177,117881,15.0,1435803436
178,349,13.0,1164355268
178,454,6.0,1164355349
178,457,2.0,1164355052
178,527,16.0,1164355240
178,1193,19.0,1164355404
178,1883,4.0,1163673613
178,2231,8.0,1163673637
178,2840,16.0,1163673695
178,2959,9.0,1164355561
178,4235,15.0,1164355537
178,4967,2.0,1163673848
178,5995,4.0,1163673634
178,6380,3.0,1164355569
178,30749,16.0,1164355520
179,9,18.0,852114156
179,52,14.0,852115696
179,300,19.0,840907616
179,349,9.0,840907370
179,376,16.0,852114116
179,454,6.0,840907561
179,457,16.0,840907417
179,735,11.0,852115743
179,762,5.0,852114116
179,1061,5.0,852114317
180,1242,6.0,1270237513
180,2959,5.0,1270237884
180,3210,10.0,1270237621
180,3755,8.0,1270237542
181,11,8.0,845469653
181,31,16.0,845469893
181,61,4.0,845472115
181,62,19.0,845469756
181,79,9.0,845470717
181,100,1.0,845470909
181,132,19.0,845470661
181,217,11.0,845471067
181,230,10.0,845470070
181,277,3.0,845469893
181,281,15.0,845470644
181,293,9.0,845469756
181,349,13.0,845469325
181,454,17.0,845469472
181,457,2.0,845469365
181,474,13.0,845469678
181,490,2.0,845470680
181,539,7.0,845469555
181,540,15.0,845470148
181,542,18.0,845470848
181,640,5.0,845471038
181,981,4.0,845471793
181,1082,18.0,845471420
182,14,12.0,1063289654
182,26,3.0,1063648819
182,41,15.0,1054781875
182,89,11.0,1055151186
182,94,4.0,1075765007
182,100,9.0,1055153511
182,162,5.0,1054781357
182,224,11.0,1055157991
182,293,9.0,1054780295
182,306,3.0,1054780604
182,307,12.0,1054780622
182,337,17.0,1063648711
182,372,3.0,1055155304
182,412,19.0,1055158064
182,436,16.0,1055153811
182,457,2.0,1054783792
182,474,8.0,1054782094
182,475,15.0,1054780543
182,481,10.0,1055153245
182,493,1.0,1054783725
182,527,9.0,1054781427
182,529,16.0,1054779615
182,760,1.0,1054782634
182,892,16.0,1055157952
182,971,18.0,1055157500
182,1061,5.0,1055154083
182,1090,11.0,1054781436
182,1095,8.0,1069633744
182,1172,14.0,1054781862
182,1175,18.0,1054779882
182,1186,8.0,1073397520
182,1193,19.0,1054780366
182,1207,6.0,1066639196
182,1225,9.0,1055157309
182,1237,7.0,1054780648
182,1242,6.0,1054780907
182,1246,3.0,1077804786
182,1247,2.0,1054780578
182,1258,10.0,1063904317
182,1263,7.0,1054780446
182,1289,4.0,1054781360
182,1295,14.0,1075764822
182,1343,8.0,1055153181
182,1358,18.0,1063288177
182,1365,3.0,1075765076
182,1437,2.0,1054780658
182,1480,6.0,1054782249
182,1483,15.0,1055153647
182,1542,7.0,1063285996
182,1573,3.0,1054782226
182,1608,18.0,1054782330
182,1635,15.0,1054780575
182,1649,17.0,1075801066
182,1672,2.0,1075765162
182,1687,12.0,1054782559
182,1695,15.0,1063285931
182,1719,12.0,1054780566
182,1730,17.0,1064155721
182,1732,8.0,1054780737
182,1784,2.0,1054784128
182,1883,4.0,1066639587
182,1941,7.0,1063285741
182,1952,12.0,1055157421
182,1960,1.0,1054782611
182,1963,10.0,1055151942
182,1994,3.0,1055153175
182,2022,4.0,1054780519
182,2064,9.0,1054781246
182,2106,15.0,1054782751
182,2194,18.0,1054780920
182,2231,9.0,1055157566
182,2248,1.0,1054783249
182,2310,13.0,1055156937
182,2320,8.0,1055153468
182,2334,6.0,1055151292
182,2336,9.0,1054780359
182,2353,6.0,1055151026
182,2387,12.0,1055154271
182,2396,1.0,1054783219
182,2474,10.0,1055157686
182,2490,4.0,1054782203
182,2502,15.0,1077804819
182,2541,11.0,1063284915
182,2580,14.0,1055153989
182,2691,7.0,1075801143
182,2713,10.0,1055153801
182,2782,5.0,1063284642
182,2840,16.0,1055153673
182,2959,5.0,1054780289
182,2976,4.0,1055157691
182,2995,4.0,1075859308
182,3005,7.0,1055153513
182,3006,3.0,1054780377
182,3053,17.0,1054782897
182,3078,15.0,1055157614
182,3148,15.0,1063648690
182,3150,18.0,1063284272
182,3160,15.0,1054780364
182,3182,3.0,1063904500
182,3185,1.0,1075765213
182,3196,6.0,1054782606
182,3210,13.0,1054784119
182,3247,18.0,1055156324
182,3265,3.0,1066639736
182,3271,18.0,1055157275
182,3275,15.0,1077070414
182,3301,16.0,1055154114
182,3316,6.0,1055150897
182,3323,10.0,1055151777
182,3409,18.0,1055153466
182,3462,7.0,1054783919
182,3481,3.0,1054783912
182,3510,19.0,1055157572
182,3536,8.0,1055154869
182,3618,5.0,1063649098
182,3729,1.0,1054782223
182,3742,11.0,1054781453
182,3747,2.0,1055157037
182,3761,14.0,1055154143
182,3825,5.0,1063282704
182,3879,19.0,1063282664
182,3915,7.0,1126561673
182,3916,10.0,1055157592
182,3947,18.0,1055153078
182,3949,10.0,1054780305
182,3950,9.0,1055157267
182,3967,4.0,1055157350
182,3969,18.0,1063282465
182,3998,2.0,1063282491
182,4007,3.0,1057526405
182,4008,1.0,1054782652
182,4017,19.0,1054780504
182,4019,17.0,1055157546
182,4022,18.0,1055157611
182,4025,18.0,1054782430
182,4047,9.0,1054782668
182,4152,13.0,1075765257
